0.0101973 0.974696 -0.238663 -0.965187 0.24748 -0.00950861 -0.00881719 0.453924 0.435359 0.478653 0.429158 -0.932577 -0.864518
0.0102621 0.974725 -0.238635 -0.965156 0.247508 -0.00956907 -0.00887324 0.453847 0.435378 0.478732 0.429137 -0.932579 -0.864515
0.010327 0.974754 -0.238607 -0.965125 0.247536 -0.00962952 -0.00892928 0.453769 0.435396 0.478812 0.429116 -0.932581 -0.864512
0.0103918 0.974784 -0.238578 -0.965094 0.247564 -0.00968998 -0.00898533 0.453692 0.435414 0.478892 0.429095 -0.932584 -0.864509
0.0104566 0.974813 -0.23855 -0.965063 0.247592 -0.00975044 -0.00904137 0.453614 0.435433 0.478971 0.429074 -0.932586 -0.864507
0.0105214 0.974843 -0.238522 -0.965032 0.247619 -0.0098109 -0.00909742 0.453537 0.435451 0.479051 0.429053 -0.932588 -0.864504
0.0105863 0.974872 -0.238494 -0.965001 0.247647 -0.00987136 -0.00915346 0.453459 0.435469 0.479131 0.429032 -0.93259 -0.864501
0.0106511 0.974901 -0.238466 -0.96497 0.247675 -0.00993181 -0.00920951 0.453382 0.435488 0.479211 0.429011 -0.932592 -0.864498
0.0107159 0.974931 -0.238437 -0.964939 0.247703 -0.00999227 -0.00926555 0.453304 0.435506 0.47929 0.428989 -0.932595 -0.864495
0.0107807 0.97496 -0.238409 -0.964908 0.247731 -0.0100527 -0.00932159 0.453227 0.435524 0.47937 0.428968 -0.932597 -0.864492
0.0108456 0.97499 -0.238381 -0.964876 0.247758 -0.0101132 -0.00937763 0.453149 0.435542 0.47945 0.428947 -0.932599 -0.86449
0.0109104 0.975019 -0.238353 -0.964845 0.247786 -0.0101736 -0.00943368 0.453072 0.435561 0.47953 0.428926 -0.932602 -0.864487
0.0109752 0.975048 -0.238324 -0.964814 0.247814 -0.0102341 -0.00948972 0.452995 0.435579 0.479609 0.428905 -0.932604 -0.864484
0.0110401 0.975078 -0.238296 -0.964783 0.247842 -0.0102946 -0.00954576 0.452917 0.435597 0.479689 0.428883 -0.932606 -0.864481
0.0111049 0.975107 -0.238268 -0.964752 0.24787 -0.010355 -0.0096018 0.45284 0.435616 0.479769 0.428862 -0.932609 -0.864478
0.0111697 0.975136 -0.23824 -0.964721 0.247897 -0.0104155 -0.00965784 0.452762 0.435634 0.479849 0.428841 -0.932611 -0.864475
0.0112345 0.975166 -0.238211 -0.96469 0.247925 -0.0104759 -0.00971388 0.452685 0.435652 0.479928 0.42882 -0.932613 -0.864472
0.0112994 0.975195 -0.238183 -0.964659 0.247953 -0.0105364 -0.00976992 0.452607 0.43567 0.480008 0.428799 -0.932616 -0.864469
0.0113642 0.975224 -0.238155 -0.964628 0.247981 -0.0105968 -0.00982596 0.45253 0.435689 0.480088 0.428777 -0.932618 -0.864466
0.011429 0.975254 -0.238127 -0.964597 0.248009 -0.0106573 -0.009882 0.452453 0.435707 0.480168 0.428756 -0.93262 -0.864463
0.0114938 0.975283 -0.238098 -0.964565 0.248036 -0.0107178 -0.00993804 0.452375 0.435725 0.480248 0.428735 -0.932623 -0.86446
0.0115587 0.975312 -0.23807 -0.964534 0.248064 -0.0107782 -0.00999408 0.452298 0.435743 0.480327 0.428714 -0.932625 -0.864457
0.0116235 0.975342 -0.238042 -0.964503 0.248092 -0.0108387 -0.0100501 0.45222 0.435761 0.480407 0.428692 -0.932628 -0.864454
0.0116883 0.975371 -0.238014 -0.964472 0.24812 -0.0108991 -0.0101062 0.452143 0.43578 0.480487 0.428671 -0.93263 -0.86445
0.0117531 0.9754 -0.237985 -0.964441 0.248148 -0.0109596 -0.0101622 0.452066 0.435798 0.480567 0.42865 -0.932633 -0.864447
0.011818 0.97543 -0.237957 -0.96441 0.248175 -0.0110201 -0.0102182 0.451988 0.435816 0.480647 0.428628 -0.932635 -0.864444
0.0118828 0.975459 -0.237929 -0.964379 0.248203 -0.0110805 -0.0102743 0.451911 0.435834 0.480727 0.428607 -0.932638 -0.864441
